,Position,Driver,Car,Time / Gap,Laps
4,1,David Coulthard,McLaren Mercedes,1:20.107,37
18,2,Eddie Irvine,Jaguar Cosworth,+0.508s,27
2,3,Rubens Barrichello,Ferrari,+0.716s,27
9,4,Olivier Panis,BAR Honda,+0.719s,28
1,5,Michael Schumacher,Ferrari,+0.773s,41
3,6,Mika Hakkinen,McLaren Mercedes,+0.787s,26
19,7,Pedro de la Rosa,Jaguar Cosworth,+1.077s,38
5,8,Ralf Schumacher,Williams BMW,+1.152s,33
10,9,Jacques Villeneuve,BAR Honda,+1.294s,23
12,10,Jarno Trulli,Jordan Honda,+1.540s,28
17,11,Kimi Räikkönen,Sauber Petronas,+1.679s,31
16,12,Nick Heidfeld,Sauber Petronas,+1.701s,34
6,13,Juan Pablo Montoya,Williams BMW,+1.913s,24
11,14,Heinz-Harald Frentzen,Jordan Honda,+2.114s,22
22,15,Jean Alesi,Prost Acer,+2.736s,30
15,16,Enrique Bernoldi,Arrows Asiatech,+2.781s,40
14,17,Jos Verstappen,Arrows Asiatech,+2.855s,37
7,18,Giancarlo Fisichella,Benetton Renault,+2.864s,38
8,19,Jenson Button,Benetton Renault,+3.094s,33
21,20,Fernando Alonso,Minardi European,+3.694s,44
23,21,Luciano Burti,Prost Acer,+3.778s,41
20,22,Tarso Marques,Minardi European,+5.433s,22
