,Position,Driver,Car,Laps,Time,Points
1,1,Michael Schumacher,Ferrari,65,1:31:03.305,10
6,2,Juan Pablo Montoya,Williams BMW,65,+40.738s,6
10,3,Jacques Villeneuve,BAR Honda,65,+49.626s,4
12,4,Jarno Trulli,Jordan Honda,65,+51.253s,3
4,5,David Coulthard,McLaren Mercedes,65,+51.616s,2
16,6,Nick Heidfeld,Sauber Petronas,65,+61.893s,1
9,7,Olivier Panis,BAR Honda,65,+64.977s,0
17,8,Kimi Räikkönen,Sauber Petronas,65,+79.808s,0
3,9,Mika Hakkinen,McLaren Mercedes,64,DNF,0
22,10,Jean Alesi,Prost Acer,64,+1 lap,0
23,11,Luciano Burti,Prost Acer,64,+1 lap,0
14,12,Jos Verstappen,Arrows Asiatech,63,+2 laps,0
21,13,Fernando Alonso,Minardi European,63,+2 laps,0
7,14,Giancarlo Fisichella,Benetton Renault,63,+2 laps,0
8,15,Jenson Button,Benetton Renault,62,+3 laps,0
20,16,Tarso Marques,Minardi European,62,+3 laps,0
2,NC,Rubens Barrichello,Ferrari,49,DNF,0
18,NC,Eddie Irvine,Jaguar Cosworth,48,DNF,0
5,NC,Ralf Schumacher,Williams BMW,20,DNF,0
15,NC,Enrique Bernoldi,Arrows Asiatech,8,DNF,0
19,NC,Pedro de la Rosa,Jaguar Cosworth,5,DNF,0
11,NC,Heinz-Harald Frentzen,Jordan Honda,5,DNF,0
