,Position,Driver,Car,Laps,Time,Points
1,1,Jim Clark,Lotus Climax,15,2:07:52.400,9
9,2,Graham Hill,BRM,15,+15.900s,6
5,3,Dan Gurney,Brabham Climax,15,+21.400s,4
12,4,Jochen Rindt,Cooper Climax,15,+209.600s,3
4,5,Jack Brabham,Brabham Climax,15,+281.200s,2
8,6,Lorenzo Bandini,Ferrari,15,+308.600s,1
16,7,Jo Bonnier,Brabham Climax,15,+358.500s,0
24,8,Masten Gregory,BRM,14,+1 lap,0
7,NC,John Surtees,Ferrari,11,DNF,0
17,NC,Jo Siffert,Brabham BRM,9,DNF,0
3,NC,Gerhard Mitter,Lotus Climax,8,DNF,0
2,NC,Mike Spence,Lotus Climax,8,DNF,0
20,NC,Richard Attwood,Lotus BRM,7,DNF,0
11,NC,Bruce McLaren,Cooper Climax,7,DNF,0
6,NC,Denny Hulme,Brabham Climax,5,DNF,0
22,NC,Paul Hawkins,Lotus Climax,4,DNF,0
19,NC,Chris Amon,Lotus BRM,3,DNF,0
10,NC,Jackie Stewart,BRM,2,DNF,0
21,NC,Frank Gardner,Brabham BRM,0,DNF,0
