,Position,Driver,Car,Time / Gap,Laps
4,1,Ralf Schumacher,Williams BMW,1:31.305,11
3,2,Juan Pablo Montoya,Williams BMW,+0.061s,15
20,3,Olivier Panis,Toyota,+0.185s,18
5,4,David Coulthard,McLaren Mercedes,+0.303s,16
6,5,Kimi Räikkönen,McLaren Mercedes,+0.716s,13
21,6,Cristiano da Matta,Toyota,+0.752s,22
7,7,Jarno Trulli,Renault,+1.051s,20
8,8,Fernando Alonso,Renault,+1.086s,18
1,9,Michael Schumacher,Ferrari,+1.347s,21
2,10,Rubens Barrichello,Ferrari,+1.705s,16
15,11,Antonio Pizzonia,Jaguar Cosworth,+1.771s,18
11,12,Giancarlo Fisichella,Jordan Ford,+1.909s,20
17,13,Jenson Button,BAR Honda,+2.169s,12
14,14,Mark Webber,Jaguar Cosworth,+2.330s,18
9,15,Nick Heidfeld,Sauber Petronas,+2.393s,22
16,16,Jacques Villeneuve,BAR Honda,+2.780s,13
12,17,Ralph Firman,Jordan Ford,+3.522s,4
10,18,Heinz-Harald Frentzen,Sauber Petronas,+3.635s,20
18,19,Justin Wilson,Minardi Cosworth,+4.721s,10
19,20,Jos Verstappen,Minardi Cosworth,+5.076s,9
