,Position,Driver,Car,Time / Gap,Laps
20,1,Olivier Panis,Toyota,1:31.197,22
14,2,Mark Webber,Jaguar Cosworth,+0.027s,19
6,3,Kimi Räikkönen,McLaren Mercedes,+0.063s,19
7,4,Jarno Trulli,Renault,+0.316s,22
8,5,Fernando Alonso,Renault,+0.553s,18
15,6,Antonio Pizzonia,Jaguar Cosworth,+0.597s,18
5,7,David Coulthard,McLaren Mercedes,+0.721s,22
4,8,Ralf Schumacher,Williams BMW,+0.973s,22
21,9,Cristiano da Matta,Toyota,+1.295s,26
1,10,Michael Schumacher,Ferrari,+1.363s,24
3,11,Juan Pablo Montoya,Williams BMW,+1.393s,22
2,12,Rubens Barrichello,Ferrari,+1.410s,17
11,13,Giancarlo Fisichella,Jordan Ford,+1.495s,16
10,14,Heinz-Harald Frentzen,Sauber Petronas,+1.595s,20
17,15,Jenson Button,BAR Honda,+1.644s,23
9,16,Nick Heidfeld,Sauber Petronas,+1.704s,18
16,17,Jacques Villeneuve,BAR Honda,+2.405s,21
12,18,Ralph Firman,Jordan Ford,+2.446s,17
19,19,Jos Verstappen,Minardi Cosworth,+3.750s,9
18,20,Justin Wilson,Minardi Cosworth,+4.328s,14
