,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing Honda,1:17.555,21
77,2,Valtteri Bottas,Mercedes,+0.061s,26
44,3,Lewis Hamilton,Mercedes,+0.167s,25
55,4,Carlos Sainz,Ferrari,+0.560s,24
10,5,Pierre Gasly,AlphaTauri Honda,+0.626s,27
14,6,Fernando Alonso,Alpine Renault,+0.830s,26
16,7,Charles Leclerc,Ferrari,+0.836s,23
11,8,Sergio Perez,Red Bull Racing Honda,+0.911s,20
4,9,Lando Norris,McLaren Mercedes,+1.094s,26
18,10,Lance Stroll,Aston Martin Mercedes,+1.200s,25
31,11,Esteban Ocon,Alpine Renault,+1.210s,26
22,12,Yuki Tsunoda,AlphaTauri Honda,+1.215s,18
5,13,Sebastian Vettel,Aston Martin Mercedes,+1.434s,22
3,14,Daniel Ricciardo,McLaren Mercedes,+1.710s,27
63,15,George Russell,Williams Mercedes,+2.169s,24
6,16,Nicholas Latifi,Williams Mercedes,+2.269s,24
47,17,Mick Schumacher,Haas Ferrari,+2.828s,26
88,18,Robert Kubica,Alfa Romeo Racing Ferrari,+3.084s,23
9,19,Nikita Mazepin,Haas Ferrari,+3.437s,23
99,20,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+4.334s,5
