,Position,Driver,Car,Time / Gap,Laps
55,1,Carlos Sainz,Ferrari,1:21.664,24
1,2,Max Verstappen,Red Bull Racing RBPT,+0.143s,27
16,3,Charles Leclerc,Ferrari,+0.193s,23
4,4,Lando Norris,McLaren Mercedes,+0.674s,29
63,5,George Russell,Mercedes,+0.722s,24
11,6,Sergio Perez,Red Bull Racing RBPT,+0.730s,26
44,7,Lewis Hamilton,Mercedes,+0.839s,25
31,8,Esteban Ocon,Alpine Renault,+1.064s,29
14,9,Fernando Alonso,Alpine Renault,+1.088s,28
23,10,Alexander Albon,Williams Mercedes,+1.171s,24
3,11,Daniel Ricciardo,McLaren Mercedes,+1.247s,26
24,12,Guanyu Zhou,Alfa Romeo Ferrari,+1.274s,30
77,13,Valtteri Bottas,Alfa Romeo Ferrari,+1.329s,26
10,14,Pierre Gasly,AlphaTauri RBPT,+1.471s,25
22,15,Yuki Tsunoda,AlphaTauri RBPT,+1.553s,31
20,16,Kevin Magnussen,Haas Ferrari,+1.893s,25
5,17,Sebastian Vettel,Aston Martin Aramco Mercedes,+2.067s,26
18,18,Lance Stroll,Aston Martin Aramco Mercedes,+2.121s,27
6,19,Nicholas Latifi,Williams Mercedes,+2.318s,23
47,20,Mick Schumacher,Haas Ferrari,+2.922s,9
