,Position,Driver,Car,Time
2,1,Lewis Hamilton,McLaren Mercedes,1:19.997
6,2,Kimi Räikkönen,Ferrari,1:20.099
1,3,Fernando Alonso,McLaren Mercedes,1:20.147
5,4,Felipe Massa,Ferrari,1:20.265
10,5,Robert Kubica,Sauber BMW,1:20.401
11,6,Ralf Schumacher,Toyota,1:20.516
4,7,Heikki Kovalainen,Renault,1:20.721
3,8,Giancarlo Fisichella,Renault,1:20.775
9,9,Nick Heidfeld,Sauber BMW,1:20.894
12,10,Jarno Trulli,Toyota,1:21.240
15,11,Mark Webber,Red Bull Renault,1:20.235
14,12,David Coulthard,Red Bull Renault,1:20.329
17,13,Alexander Wurz,Williams Toyota,1:20.350
8,14,Rubens Barrichello,Honda,1:20.364
19,15,Scott Speed,STR Ferrari,1:20.515
18,16,Vitantonio Liuzzi,STR Ferrari,1:20.823
16,17,Nico Rosberg,Williams Toyota,1:21.219
7,18,Jenson Button,Honda,1:21.335
23,19,Anthony Davidson,Super Aguri Honda,1:21.448
20,20,Adrian Sutil,Spyker Ferrari,1:22.019
21,21,Christijan Albers,Spyker Ferrari,1:22.589
