,Position,Driver,Car,Time / Gap,Laps
2,1,Lewis Hamilton,McLaren Mercedes,1:21.100,24
6,2,Kimi Räikkönen,Ferrari,+0.111s,26
5,3,Felipe Massa,Ferrari,+0.185s,26
1,4,Fernando Alonso,McLaren Mercedes,+0.575s,21
16,5,Nico Rosberg,Williams Toyota,+0.906s,24
10,6,Robert Kubica,Sauber BMW,+1.007s,25
9,7,Nick Heidfeld,Sauber BMW,+1.076s,13
17,8,Alexander Wurz,Williams Toyota,+1.116s,23
11,9,Ralf Schumacher,Toyota,+1.778s,21
8,10,Rubens Barrichello,Honda,+1.856s,27
12,11,Jarno Trulli,Toyota,+1.930s,26
23,12,Anthony Davidson,Super Aguri Honda,+1.937s,24
4,13,Heikki Kovalainen,Renault,+1.999s,25
3,14,Giancarlo Fisichella,Renault,+2.079s,21
7,15,Jenson Button,Honda,+2.417s,17
22,16,Takuma Sato,Super Aguri Honda,+2.448s,18
15,17,Mark Webber,Red Bull Renault,+2.464s,21
14,18,David Coulthard,Red Bull Renault,+2.518s,15
19,19,Scott Speed,STR Ferrari,+2.754s,20
20,20,Adrian Sutil,Spyker Ferrari,+2.854s,25
18,21,Vitantonio Liuzzi,STR Ferrari,+3.054s,23
21,22,Christijan Albers,Spyker Ferrari,+3.072s,30
