,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,Ferrari,1:19.751,17
1,2,Fernando Alonso,McLaren Mercedes,+0.169s,12
5,3,Felipe Massa,Ferrari,+0.218s,17
2,4,Lewis Hamilton,McLaren Mercedes,+0.593s,12
16,5,Nico Rosberg,Williams Toyota,+0.915s,17
11,6,Ralf Schumacher,Toyota,+1.019s,21
18,7,Vitantonio Liuzzi,STR Ferrari,+1.125s,21
4,8,Heikki Kovalainen,Renault,+1.131s,17
9,9,Nick Heidfeld,Sauber BMW,+1.131s,19
23,10,Anthony Davidson,Super Aguri Honda,+1.164s,23
3,11,Giancarlo Fisichella,Renault,+1.232s,19
15,12,Mark Webber,Red Bull Renault,+1.251s,16
19,13,Scott Speed,STR Ferrari,+1.288s,19
8,14,Rubens Barrichello,Honda,+1.389s,22
17,15,Alexander Wurz,Williams Toyota,+1.397s,17
10,16,Robert Kubica,Sauber BMW,+1.405s,17
12,17,Jarno Trulli,Toyota,+1.570s,18
14,18,David Coulthard,Red Bull Renault,+1.592s,16
7,19,Jenson Button,Honda,+1.832s,24
22,20,Takuma Sato,Super Aguri Honda,+1.994s,23
21,21,Christijan Albers,Spyker Ferrari,+2.350s,23
20,22,Adrian Sutil,Spyker Ferrari,+2.429s,24
