,Position,Driver,Car,Time / Gap,Laps
15,1,Sebastian Vettel,RBR Renault,1:19.400,20
14,2,Mark Webber,RBR Renault,+0.282s,19
22,3,Jenson Button,Brawn Mercedes,+0.827s,20
23,4,Rubens Barrichello,Brawn Mercedes,+0.842s,29
7,5,Fernando Alonso,Renault,+1.058s,26
3,6,Felipe Massa,Ferrari,+1.071s,23
9,7,Jarno Trulli,Toyota,+1.185s,32
1,8,Lewis Hamilton,McLaren Mercedes,+1.250s,26
16,9,Nico Rosberg,Williams Toyota,+1.415s,32
21,10,Giancarlo Fisichella,Force India Mercedes,+1.438s,25
20,11,Adrian Sutil,Force India Mercedes,+1.513s,22
2,12,Heikki Kovalainen,McLaren Mercedes,+1.629s,22
6,13,Nick Heidfeld,Sauber BMW,+1.703s,24
4,14,Kimi Räikkönen,Ferrari,+1.779s,27
11,15,Sebastien Bourdais,STR Ferrari,+1.984s,23
10,16,Timo Glock,Toyota,+1.986s,32
17,17,Kazuki Nakajima,Williams Toyota,+2.089s,26
8,18,Nelson Piquet,Renault,+2.125s,30
12,19,Sebastien Buemi,STR Ferrari,+2.190s,37
5,20,Robert Kubica,Sauber BMW,+2.401s,16
