,Position,Driver,Car,Time
15,1,Alain Prost,Renault,1:47.500
16,2,Rene Arnoux,Renault,1:47.960
2,3,Carlos Reutemann,Williams Ford,1:48.430
1,4,Alan  Jones,Williams Ford,1:48.490
28,5,Didier Pironi,Ferrari,1:49.000
5,6,Nelson Piquet,Brabham Ford,1:49.030
26,7,Jacques Laffite,Ligier Matra,1:49.280
27,8,Gilles Villeneuve,Ferrari,1:49.440
7,9,John Watson,McLaren Ford,1:49.520
8,10,Andrea de Cesaris,McLaren Ford,1:49.580
25,11,Patrick Tambay,Ligier Matra,1:50.000
22,12,Mario Andretti,Alfa Romeo,1:50.640
29,13,Riccardo Patrese,Arrows Ford,1:50.650
11,14,Elio de Angelis,Lotus Ford,1:50.740
12,15,Nigel Mansell,Lotus Ford,1:50.860
6,16,Hector Rebaque,Brabham Ford,1:51.170
32,17,Jean-Pierre Jarier,Osella Hart,1:52.190
3,18,Eddie  Cheever,Tyrrell Ford,1:52.190
23,19,Bruno Giacomelli,Alfa Romeo,1:52.210
10,20,Slim Borgudd,ATS Ford,1:52.540
17,21,Derek Daly,March Ford,1:52.650
33,22,Marc Surer,Theodore Ford,1:52.850
14,23,Eliseo Salazar,Ensign Ford,1:53.160
30,24,Siegfried Stohr,Arrows Ford,1:53.190
