,Position,Driver,Car,Time / Gap,Laps
3,1,Juan Pablo Montoya,Williams BMW,1:21.415,12
2,2,Rubens Barrichello,Ferrari,+0.172s,18
1,3,Michael Schumacher,Ferrari,+0.193s,15
4,4,Ralf Schumacher,Williams BMW,+0.296s,13
20,5,Olivier Panis,Toyota,+0.842s,17
5,6,David Coulthard,McLaren Mercedes,+0.902s,15
7,7,Jarno Trulli,Renault,+0.917s,23
6,8,Kimi Räikkönen,McLaren Mercedes,+0.985s,15
8,9,Fernando Alonso,Renault,+1.047s,16
21,10,Cristiano da Matta,Toyota,+1.199s,18
14,11,Mark Webber,Jaguar Cosworth,+1.495s,20
16,12,Jacques Villeneuve,BAR Honda,+1.911s,4
17,13,Jenson Button,BAR Honda,+2.040s,21
10,14,Heinz-Harald Frentzen,Sauber Petronas,+2.205s,19
15,15,Antonio Pizzonia,Jaguar Cosworth,+2.288s,14
11,16,Giancarlo Fisichella,Jordan Ford,+2.529s,16
9,17,Nick Heidfeld,Sauber Petronas,+2.530s,20
12,18,Ralph Firman,Jordan Ford,+2.566s,16
19,19,Jos Verstappen,Minardi Cosworth,+4.269s,13
18,20,Justin Wilson,Minardi Cosworth,+4.491s,14
