,Position,Driver,Car,Time / Gap,Laps
5,1,David Coulthard,McLaren Mercedes,1:20.039,21
14,2,Mark Webber,Jaguar Cosworth,+0.307s,17
8,3,Fernando Alonso,Renault,+0.446s,17
2,4,Rubens Barrichello,Ferrari,+0.565s,22
20,5,Olivier Panis,Toyota,+0.654s,20
7,6,Jarno Trulli,Renault,+0.819s,19
17,7,Jenson Button,BAR Honda,+0.894s,23
15,8,Antonio Pizzonia,Jaguar Cosworth,+0.927s,14
1,9,Michael Schumacher,Ferrari,+0.953s,27
21,10,Cristiano da Matta,Toyota,+0.988s,23
4,11,Ralf Schumacher,Williams BMW,+0.990s,23
3,12,Juan Pablo Montoya,Williams BMW,+1.143s,26
16,13,Jacques Villeneuve,BAR Honda,+1.207s,24
6,14,Kimi Räikkönen,McLaren Mercedes,+1.368s,21
10,15,Heinz-Harald Frentzen,Sauber Petronas,+1.930s,20
11,16,Giancarlo Fisichella,Jordan Ford,+1.989s,14
12,17,Ralph Firman,Jordan Ford,+2.096s,18
19,18,Jos Verstappen,Minardi Cosworth,+3.137s,15
9,19,Nick Heidfeld,Sauber Petronas,+3.251s,25
18,20,Justin Wilson,Minardi Cosworth,+4.047s,9
