,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,McLaren Mercedes,1:22.263,11
2,2,Rubens Barrichello,Ferrari,+0.134s,14
1,3,Michael Schumacher,Ferrari,+0.396s,21
3,4,Juan Pablo Montoya,Williams BMW,+0.878s,12
8,5,Fernando Alonso,Renault,+1.053s,11
16,6,Jacques Villeneuve,BAR Honda,+1.328s,15
4,7,Ralf Schumacher,Williams BMW,+1.333s,15
7,8,Jarno Trulli,Renault,+1.346s,17
5,9,David Coulthard,McLaren Mercedes,+1.625s,16
14,10,Mark Webber,Jaguar Cosworth,+1.639s,19
17,11,Jenson Button,BAR Honda,+1.662s,17
9,12,Nick Heidfeld,Sauber Petronas,+1.676s,17
20,13,Olivier Panis,Toyota,+2.221s,14
21,14,Cristiano da Matta,Toyota,+2.269s,15
10,15,Heinz-Harald Frentzen,Sauber Petronas,+2.310s,13
15,16,Antonio Pizzonia,Jaguar Cosworth,+2.679s,15
12,17,Ralph Firman,Jordan Ford,+2.781s,15
11,18,Giancarlo Fisichella,Jordan Ford,+2.851s,15
18,19,Justin Wilson,Minardi Cosworth,+3.545s,17
19,20,Jos Verstappen,Minardi Cosworth,+3.999s,11
