,Position,Driver,Car,Time / Gap,Laps
16,1,Nick Heidfeld,Sauber BMW,1:35.335,10
17,2,Jacques Villeneuve,Sauber BMW,+0.946s,16
20,3,Vitantonio Liuzzi,STR Cosworth,+1.038s,10
2,4,Giancarlo Fisichella,Renault,+1.079s,13
7,5,Ralf Schumacher,Toyota,+1.110s,10
6,6,Felipe Massa,Ferrari,+1.171s,11
5,7,Michael Schumacher,Ferrari,+1.997s,10
11,8,Rubens Barrichello,Honda,+2.146s,15
8,9,Jarno Trulli,Toyota,+2.157s,10
21,10,Scott Speed,STR Cosworth,+2.517s,11
15,11,Christian Klien,RBR Ferrari,+2.612s,12
9,12,Mark Webber,Williams Cosworth,+2.701s,7
12,13,Jenson Button,Honda,+3.170s,11
14,14,David Coulthard,RBR Ferrari,+3.348s,15
10,15,Nico Rosberg,Williams Cosworth,+4.066s,11
18,16,Tiago Monteiro,MF1 Toyota,+4.180s,7
1,17,Fernando Alonso,Renault,+4.319s,11
23,18,Yuji Ide,Super Aguri Honda,+4.926s,18
22,19,Takuma Sato,Super Aguri Honda,+6.113s,5
4,20,Juan Pablo Montoya,McLaren Mercedes,+9.015s,3
3,21,Kimi Räikkönen,McLaren Mercedes,+12.949s,3
19,22,Christijan Albers,MF1 Toyota,,3
