,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:23.078,15
44,2,Lewis Hamilton,Mercedes,+0.126s,11
5,3,Sebastian Vettel,Ferrari,+0.147s,16
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+0.641s,10
3,5,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.738s,9
7,6,Kimi Räikkönen,Ferrari,+1.032s,13
77,7,Valtteri Bottas,Williams Mercedes,+1.278s,14
11,8,Sergio Perez,Force India Mercedes,+1.394s,15
26,9,Daniil Kvyat,Toro Rosso Ferrari,+1.475s,13
14,10,Fernando Alonso,McLaren Honda,+1.477s,13
27,11,Nico Hulkenberg,Force India Mercedes,+1.507s,15
19,12,Felipe Massa,Williams Mercedes,+1.543s,15
55,13,Carlos Sainz,Toro Rosso Ferrari,+1.617s,21
8,14,Romain Grosjean,Haas Ferrari,+1.903s,13
22,15,Jenson Button,McLaren Honda,+1.973s,13
20,16,Kevin Magnussen,Renault,+2.022s,12
21,17,Esteban Gutierrez ,Haas Ferrari,+2.052s,17
30,18,Jolyon Palmer,Renault,+2.298s,13
12,19,Felipe Nasr,Sauber Ferrari,+2.305s,22
9,20,Marcus Ericsson,Sauber Ferrari,+2.323s,24
94,21,Pascal Wehrlein,MRT Mercedes,+3.019s,13
88,22,Rio Haryanto,MRT Mercedes,+3.173s,19
