,Position,Driver,Car,Time / Gap,Laps
8,1,Fernando Alonso,Renault,1:16.076,24
2,2,Rubens Barrichello,Ferrari,+0.114s,19
4,3,Ralf Schumacher,Williams BMW,+0.215s,20
1,4,Michael Schumacher,Ferrari,+0.419s,15
3,5,Juan Pablo Montoya,Williams BMW,+0.611s,21
5,6,David Coulthard,McLaren Mercedes,+0.764s,19
6,7,Kimi Räikkönen,McLaren Mercedes,+0.974s,13
21,8,Cristiano da Matta,Toyota,+1.042s,25
7,9,Jarno Trulli,Renault,+1.047s,14
20,10,Olivier Panis,Toyota,+1.110s,18
14,11,Mark Webber,Jaguar Cosworth,+1.121s,21
17,12,Jenson Button,BAR Honda,+1.265s,22
16,13,Jacques Villeneuve,BAR Honda,+1.376s,20
15,14,Antonio Pizzonia,Jaguar Cosworth,+1.883s,16
10,15,Heinz-Harald Frentzen,Sauber Petronas,+2.219s,15
9,16,Nick Heidfeld,Sauber Petronas,+2.379s,13
11,17,Giancarlo Fisichella,Jordan Ford,+2.673s,14
12,18,Ralph Firman,Jordan Ford,+2.800s,17
19,19,Jos Verstappen,Minardi Cosworth,+3.013s,21
18,20,Justin Wilson,Minardi Cosworth,+3.872s,17
