,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:39.334,33
12,2,Nico Hulkenberg,Force India Mercedes,+0.131s,32
14,3,Kamui Kobayashi,Sauber Ferrari,+0.261s,20
7,4,Michael Schumacher,Mercedes,+0.267s,27
19,5,Bruno Senna,Williams Renault,+0.310s,34
11,6,Paul di Resta,Force India Mercedes,+0.366s,32
5,7,Fernando Alonso,Ferrari,+0.399s,34
10,8,Romain Grosjean,Lotus Renault,+0.534s,33
2,9,Mark Webber,Red Bull Racing Renault,+0.567s,30
8,10,Nico Rosberg,Mercedes,+0.592s,32
9,11,Kimi Räikkönen,Lotus Renault,+0.611s,34
3,12,Jenson Button,McLaren Mercedes,+0.656s,33
18,13,Pastor Maldonado,Williams Renault,+0.741s,29
4,14,Lewis Hamilton,McLaren Mercedes,+0.813s,25
6,15,Felipe Massa,Ferrari,+0.910s,35
15,16,Sergio Perez,Sauber Ferrari,+1.177s,29
21,17,Vitaly Petrov,Caterham Renault,+1.629s,20
16,18,Daniel Ricciardo,STR Ferrari,+1.787s,32
20,19,Heikki Kovalainen,Caterham Renault,+1.863s,38
17,20,Jean-Eric Vergne,STR Ferrari,+1.929s,29
24,21,Timo Glock,Marussia Cosworth,+3.090s,21
25,22,Charles Pic,Marussia Cosworth,+3.624s,30
23,23,Narain Karthikeyan,HRT Cosworth,+4.867s,33
22,24,Pedro de la Rosa,HRT Cosworth,+4.926s,12
