,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Benetton Renault,1:21.156,15
6,2,David Coulthard,Williams Renault,+0.078s,16
28,3,Gerhard Berger,Ferrari,+0.348s,20
5,4,Damon Hill,Williams Renault,+0.708s,20
27,5,Jean Alesi,Ferrari,+0.777s,18
26,6,Olivier Panis,Ligier Mugen Honda,+1.113s,21
8,7,Mika Hakkinen,McLaren Mercedes,+1.290s,20
15,8,Eddie Irvine,Jordan Peugeot,+1.730s,11
14,9,Rubens Barrichello,Jordan Peugeot,+2.134s,8
23,10,Pedro Lamy,Minardi Ford,+2.291s,23
2,11,Johnny Herbert,Benetton Renault,+2.373s,21
7,12,Mark Blundell,McLaren Mercedes,+2.467s,19
30,13,Heinz-Harald Frentzen,Sauber Ford,+2.747s,20
25,14,Martin Brundle,Ligier Mugen Honda,+2.940s,16
3,15,Ukyo Katayama,Tyrrell Yamaha,+3.530s,23
24,16,Luca Badoer,Minardi Ford,+3.841s,23
29,17,Jean-Christophe Boullion,Sauber Ford,+3.880s,19
4,18,Mika Salo,Tyrrell Yamaha,+4.311s,23
9,19,Massimiliano Papis,Footwork Hart,+4.366s,20
10,20,Taki Inoue,Footwork Hart,+5.847s,20
17,21,Andrea Montermini,Pacific Ilmor,+6.467s,12
21,22,Pedro Diniz,Forti Ford,+7.040s,20
22,23,Roberto Moreno,Forti Ford,+7.435s,18
16,24,Giovanni Lavaggi,Pacific Ilmor,+8.931s,19
