,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,Ferrari,1:33.339,28
2,2,Lewis Hamilton,McLaren Mercedes,+0.139s,28
5,3,Felipe Massa,Ferrari,+0.251s,27
1,4,Fernando Alonso,McLaren Mercedes,+0.298s,30
11,5,Ralf Schumacher,Toyota,+0.329s,18
12,6,Jarno Trulli,Toyota,+0.407s,22
16,7,Nico Rosberg,Williams Toyota,+0.506s,24
7,8,Jenson Button,Honda,+0.541s,36
9,9,Nick Heidfeld,Sauber BMW,+0.807s,22
10,10,Robert Kubica,Sauber BMW,+0.882s,19
15,11,Mark Webber,Red Bull Renault,+0.896s,29
17,12,Alexander Wurz,Williams Toyota,+0.925s,21
22,13,Takuma Sato,Super Aguri Honda,+1.018s,26
8,14,Rubens Barrichello,Honda,+1.072s,26
3,15,Giancarlo Fisichella,Renault,+1.092s,28
4,16,Heikki Kovalainen,Renault,+1.107s,25
14,17,David Coulthard,Red Bull Renault,+1.165s,19
23,18,Anthony Davidson,Super Aguri Honda,+1.215s,26
19,19,Scott Speed,STR Ferrari,+1.981s,26
18,20,Vitantonio Liuzzi,STR Ferrari,+2.314s,24
20,21,Adrian Sutil,Spyker Ferrari,+3.188s,25
21,22,Markus Winkelhock,Spyker Ferrari,+3.980s,19
