,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,Ferrari,1:31.396,18
2,2,Lewis Hamilton,McLaren Mercedes,+0.231s,12
1,3,Fernando Alonso,McLaren Mercedes,+0.643s,11
10,4,Robert Kubica,Sauber BMW,+0.643s,18
5,5,Felipe Massa,Ferrari,+0.821s,18
16,6,Nico Rosberg,Williams Toyota,+0.948s,16
9,7,Nick Heidfeld,Sauber BMW,+1.185s,20
15,8,Mark Webber,Red Bull Renault,+1.236s,16
14,9,David Coulthard,Red Bull Renault,+1.283s,18
11,10,Ralf Schumacher,Toyota,+1.392s,21
18,11,Vitantonio Liuzzi,STR Ferrari,+1.445s,20
7,12,Jenson Button,Honda,+1.473s,18
12,13,Jarno Trulli,Toyota,+1.540s,20
19,14,Scott Speed,STR Ferrari,+1.578s,14
17,15,Alexander Wurz,Williams Toyota,+1.758s,16
3,16,Giancarlo Fisichella,Renault,+1.818s,17
8,17,Rubens Barrichello,Honda,+1.833s,19
4,18,Heikki Kovalainen,Renault,+2.088s,13
23,19,Anthony Davidson,Super Aguri Honda,+2.396s,20
22,20,Takuma Sato,Super Aguri Honda,+2.549s,19
20,21,Adrian Sutil,Spyker Ferrari,+3.027s,20
21,22,Markus Winkelhock,Spyker Ferrari,+4.694s,19
