,Position,Driver,Car,Time / Gap,Laps
1,1,Mika Hakkinen,McLaren Mercedes,1:24.489,22
2,2,David Coulthard,McLaren Mercedes,+0.662s,28
3,3,Michael Schumacher,Ferrari,+0.812s,29
8,4,Heinz-Harald Frentzen,Jordan Mugen Honda,+0.917s,24
7,5,Damon Hill,Jordan Mugen Honda,+1.111s,30
4,6,Eddie Irvine,Ferrari,+1.253s,19
16,7,Rubens Barrichello,Stewart Ford,+1.457s,25
6,8,Ralf Schumacher,Williams Supertec,+1.761s,30
17,9,Johnny Herbert,Stewart Ford,+1.822s,35
22,10,Jacques Villeneuve,BAR Supertec,+2.042s,18
12,11,Pedro Diniz,Sauber Petronas,+2.075s,36
11,12,Jean Alesi,Sauber Petronas,+2.187s,28
23,13,Ricardo Zonta,BAR Supertec,+2.668s,29
10,14,Alexander Wurz,Benetton Playlife,+2.704s,35
5,15,Alessandro Zanardi,Williams Supertec,+2.761s,26
9,16,Giancarlo Fisichella,Benetton Playlife,+2.765s,28
19,17,Jarno Trulli,Prost Peugeot,+2.820s,26
15,18,Toranosuke Takagi,Arrows,+3.293s,26
18,19,Olivier Panis,Prost Peugeot,+3.375s,29
14,20,Pedro de la Rosa,Arrows,+3.488s,27
20,21,Luca Badoer,Minardi Ford,+3.887s,29
21,22,Marc Gene,Minardi Ford,+3.932s,29
