,Position,Driver,Car,Laps,Time,Points
2,1,David Coulthard,McLaren Mercedes,60,1:32:30.144,10
4,2,Eddie Irvine,Ferrari,60,+1.829s,6
6,3,Ralf Schumacher,Williams Supertec,60,+27.411s,4
8,4,Heinz-Harald Frentzen,Jordan Mugen Honda,60,+27.789s,3
7,5,Damon Hill,Jordan Mugen Honda,60,+38.606s,2
12,6,Pedro Diniz,Sauber Petronas,60,+53.643s,1
9,7,Giancarlo Fisichella,Benetton Playlife,60,+54.614s,0
16,8,Rubens Barrichello,Stewart Ford,60,+68.590s,0
19,9,Jarno Trulli,Prost Peugeot,60,+72.045s,0
10,10,Alexander Wurz,Benetton Playlife,60,+72.123s,0
5,11,Alessandro Zanardi,Williams Supertec,60,+77.124s,0
17,12,Johnny Herbert,Stewart Ford,60,+77.709s,0
18,13,Olivier Panis,Prost Peugeot,60,+80.492s,0
11,14,Jean Alesi,Sauber Petronas,59,+1 lap,0
21,15,Marc Gene,Minardi Ford,58,+2 laps,0
15,16,Toranosuke Takagi,Arrows,58,+2 laps,0
23,NC,Ricardo Zonta,BAR Supertec,41,DNF,0
1,NC,Mika Hakkinen,McLaren Mercedes,35,DNF,0
22,NC,Jacques Villeneuve,BAR Supertec,29,DNF,0
20,NC,Luca Badoer,Minardi Ford,6,DNF,0
14,NC,Pedro de la Rosa,Arrows,0,DNF,0
