,Position,Driver,Car,Laps,Time,Points
12,1,Stirling Moss,Mercedes-Benz,90,3:07:21.200,9
10,2,Juan Manuel Fangio,Mercedes-Benz,90,+0.200s,6
14,3,Karl Kling,Mercedes-Benz,90,+71.800s,4
50,4,Piero  Taruffi,Mercedes-Benz,89,+1 lap,3
4,5,Luigi Musso,Maserati,89,+1 lap,2
16,6,Eugenio Castellotti,Ferrari,87,+3 laps,0
26,7,Mike Sparken,Gordini,81,+9 laps,0
46,8,Lance Macklin,Maserati,79,+11 laps,0
28,9,Harry Schell,Vanwall,72,+18 laps,0
18,NC,Maurice  Trintignant,Ferrari,59,DNF,0
6,NC,Roberto Mieres,Maserati,47,DNF,0
40,NC,Jack Brabham,Cooper Bristol,30,DNF,0
32,NC,Kenneth McAlpine,Connaught Alta,30,DNF,0
42,NC,Peter Collins,Maserati,28,DNF,0
24,NC,Hermano da Silva Ramos,Gordini,26,DNF,0
44,NC,Roy Salvadori,Maserati,23,DNF,0
48,NC,Horace  Gould ,Maserati,22,DNF,0
30,NC,Harry Schell,Vanwall,20,DNF,0
36,NC,Peter  Walker ,Connaught Alta,19,DNF,0
38,NC,Leslie Marr,Connaught Alta,18,DNF,0
20,NC,Eugenio Castellotti,Ferrari,16,DNF,0
8,NC,Andre  Simon,Maserati,9,DNF,0
2,NC,Jean Behra,Maserati,9,DNF,0
22,NC,Robert  Manzon,Gordini,4,DNF,0
