,Position,Driver,Car,Time
12,1,Stirling Moss,Mercedes-Benz,2:00.400
10,2,Juan Manuel Fangio,Mercedes-Benz,2:00.600
2,3,Jean Behra,Maserati,2:01.400
14,4,Karl Kling,Mercedes-Benz,2:02.000
50,5,Piero  Taruffi,Mercedes-Benz,2:03.000
6,6,Roberto Mieres,Maserati,2:03.200
30,7,Harry Schell,Vanwall,2:03.800
8,8,Andre  Simon,Maserati,2:04.000
4,9,Luigi Musso,Maserati,2:04.200
20,10,Eugenio Castellotti,Lancia,2:05.000
22,11,Robert  Manzon,Gordini,2:05.000
16,12,Mike Hawthorn,Lancia,2:05.400
18,13,Maurice  Trintignant,Lancia,2:05.400
36,14,Tony Rolt,Connaught Alta,2:06.600
28,15,Ken  Wharton,Vanwall,2:08.400
46,16,Lance Macklin,Maserati,2:08.400
32,17,Kenneth McAlpine,Connaught Alta,2:09.600
24,18,Hermano da Silva Ramos,Gordini,2:10.600
38,19,Leslie Marr,Connaught Alta,2:11.600
44,20,Roy Salvadori,Maserati,2:11.600
48,22,Horace  Gould ,Maserati,2:11.800
26,23,Mike Sparken,Gordini,2:12.800
42,24,Peter Collins,Maserati,2:13.400
40,25,Jack Brabham,Cooper Bristol,2:27.400
