,Position,Driver,Car,Laps,Time,Points
1,1,Juan Manuel Fangio,Ferrari,22,3:38:43.700,9
7,2,Stirling Moss,Maserati,22,+46.400s,6
6,3,Jean Behra,Maserati,22,+458.300s,4
20,4,Paco  Godia,Maserati,20,+2 laps,3
21,DQ,Bruce  Halford ,Maserati,20,+2 laps,0
15,5,Louis  Rosier,Maserati,19,+3 laps,2
22,NC,Ottorino  Volonterio ,Maserati,16,+6 laps,0
11,NC,Andre  Milhoux ,Gordini,15,DNF,0
5,NC,Peter Collins,Ferrari,14,DNF,0
18,NC,Luigi  Villoresi,Maserati,13,DNF,0
12,NC,Harry Schell,Maserati,13,DNF,0
4,NC,Eugenio Castellotti,Ferrari,11,DNF,0
2,NC,Peter Collins,Ferrari,8,DNF,0
3,NC,Eugenio Castellotti,Ferrari,5,DNF,0
8,NC,Umberto  Maglioli,Maserati,3,DNF,0
19,NC,Horace  Gould ,Maserati,3,DNF,0
16,NC,Roy Salvadori,Maserati,2,DNF,0
10,NC,Robert  Manzon,Gordini,0,DNF,0
14,NC,Giorgio  Scarlatti ,Ferrari,0,DNF,0
