,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:17.017,17
7,2,Kimi Räikkönen,Ferrari,+0.475s,16
77,3,Valtteri Bottas,Mercedes,+0.897s,15
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+1.177s,25
44,5,Lewis Hamilton,Mercedes,+1.417s,14
2,6,Stoffel Vandoorne,McLaren Honda,+1.621s,18
27,7,Nico Hulkenberg,Renault,+1.682s,20
3,8,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.697s,7
14,9,Fernando Alonso,McLaren Honda,+1.867s,14
30,10,Jolyon Palmer,Renault,+1.939s,19
55,11,Carlos Sainz,Toro Rosso,+2.283s,22
31,12,Esteban Ocon,Force India Mercedes,+2.335s,22
26,13,Daniil Kvyat,Toro Rosso,+2.438s,23
11,14,Sergio Perez,Force India Mercedes,+2.592s,22
8,15,Romain Grosjean,Haas Ferrari,+2.605s,21
20,16,Kevin Magnussen,Haas Ferrari,+2.878s,19
19,17,Felipe Massa,Williams Mercedes,+3.238s,12
18,18,Lance Stroll,Williams Mercedes,+3.362s,24
94,19,Pascal Wehrlein,Sauber Ferrari,+3.429s,24
9,20,Marcus Ericsson,Sauber Ferrari,+3.731s,19
