,Position,Driver,Car,Time / Gap,Laps
3,1,Daniel Ricciardo,Red Bull Racing TAG Heuer,1:18.455,32
5,2,Sebastian Vettel,Ferrari,+0.183s,28
77,3,Valtteri Bottas,Mercedes,+0.201s,33
7,4,Kimi Räikkönen,Ferrari,+0.300s,28
44,5,Lewis Hamilton,Mercedes,+0.324s,31
33,6,Max Verstappen,Red Bull Racing TAG Heuer,+0.496s,25
27,7,Nico Hulkenberg,Renault,+1.259s,33
14,8,Fernando Alonso,McLaren Honda,+1.360s,31
55,9,Carlos Sainz,Toro Rosso,+1.379s,35
2,10,Stoffel Vandoorne,McLaren Honda,+1.454s,18
31,11,Esteban Ocon,Force India Mercedes,+1.671s,34
11,12,Sergio Perez,Force India Mercedes,+1.811s,33
26,13,Daniil Kvyat,Toro Rosso,+2.122s,37
18,14,Lance Stroll,Williams Mercedes,+2.336s,31
19,15,Felipe Massa,Williams Mercedes,+2.414s,22
30,16,Jolyon Palmer,Renault,+2.720s,12
20,17,Kevin Magnussen,Haas Ferrari,+2.890s,11
8,18,Romain Grosjean,Haas Ferrari,+3.049s,25
9,19,Marcus Ericsson,Sauber Ferrari,+3.104s,31
94,20,Pascal Wehrlein,Sauber Ferrari,+3.267s,16
