,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing TAG Heuer,1:11.599,14
5,2,Sebastian Vettel,Ferrari,+0.049s,22
7,3,Kimi Räikkönen,Ferrari,+0.051s,21
44,4,Lewis Hamilton,Mercedes,+0.107s,23
3,5,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.554s,29
77,6,Valtteri Bottas,Mercedes,+0.656s,27
11,7,Sergio Perez,Force India Mercedes,+1.304s,16
27,8,Nico Hulkenberg,Renault,+1.347s,21
8,9,Romain Grosjean,Haas Ferrari,+1.415s,16
2,10,Stoffel Vandoorne,McLaren Renault,+1.435s,21
31,11,Esteban Ocon,Force India Mercedes,+1.465s,18
28,12,Brendon Hartley,Scuderia Toro Rosso Honda,+1.477s,24
14,13,Fernando Alonso,McLaren Renault,+1.626s,19
55,14,Carlos Sainz,Renault,+1.732s,22
10,15,Pierre Gasly,Scuderia Toro Rosso Honda,+1.735s,19
16,16,Charles Leclerc,Sauber Ferrari,+1.853s,19
20,17,Kevin Magnussen,Haas Ferrari,+1.889s,21
35,18,Sergey Sirotkin,Williams Mercedes,+2.219s,18
9,19,Marcus Ericsson,Sauber Ferrari,+2.326s,20
18,20,Lance Stroll,Williams Mercedes,+2.369s,17
