,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing TAG Heuer,1:12.198,39
7,2,Kimi Räikkönen,Ferrari,+0.130s,42
3,3,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.405s,17
44,4,Lewis Hamilton,Mercedes,+0.579s,39
5,5,Sebastian Vettel,Ferrari,+0.787s,24
77,6,Valtteri Bottas,Mercedes,+0.863s,40
8,7,Romain Grosjean,Haas Ferrari,+1.422s,34
31,8,Esteban Ocon,Force India Mercedes,+1.549s,40
11,9,Sergio Perez,Force India Mercedes,+1.556s,40
14,10,Fernando Alonso,McLaren Renault,+1.668s,30
16,11,Charles Leclerc,Sauber Ferrari,+1.686s,39
28,12,Brendon Hartley,Scuderia Toro Rosso Honda,+1.691s,42
20,13,Kevin Magnussen,Haas Ferrari,+1.758s,39
27,14,Nico Hulkenberg,Renault,+1.769s,37
9,15,Marcus Ericsson,Sauber Ferrari,+1.910s,41
2,16,Stoffel Vandoorne,McLaren Renault,+1.969s,14
55,17,Carlos Sainz,Renault,+2.235s,9
10,18,Pierre Gasly,Scuderia Toro Rosso Honda,+2.288s,39
18,19,Lance Stroll,Williams Mercedes,+2.505s,40
35,20,Sergey Sirotkin,Williams Mercedes,+2.584s,35
