,Position,Driver,Car,Time / Gap,Laps
3,1,Nick Heidfeld,Sauber BMW,1:35.019,18
1,2,Kimi Räikkönen,Ferrari,+0.243s,17
2,3,Felipe Massa,Ferrari,+0.369s,17
11,4,Jarno Trulli,Toyota,+0.370s,20
10,5,Mark Webber,Red Bull Renault,+0.418s,16
9,6,David Coulthard,Red Bull Renault,+0.634s,17
6,7,Nelson Piquet,Renault,+0.749s,15
16,8,Jenson Button,Honda,+0.762s,19
15,9,Sebastian Vettel,STR Ferrari,+0.808s,16
12,10,Timo Glock,Toyota,+0.892s,21
22,11,Lewis Hamilton,McLaren Mercedes,+0.908s,13
5,12,Fernando Alonso,Renault,+1.049s,14
8,13,Kazuki Nakajima,Williams Toyota,+1.164s,14
21,14,Giancarlo Fisichella,Force India Ferrari,+1.210s,21
7,15,Nico Rosberg,Williams Toyota,+1.471s,7
23,16,Heikki Kovalainen,McLaren Mercedes,+1.510s,16
4,17,Robert Kubica,Sauber BMW,+1.599s,19
14,18,Sebastien Bourdais,STR Ferrari,+1.649s,15
18,19,Takuma Sato,Super Aguri Honda,+1.889s,14
20,20,Adrian Sutil,Force India Ferrari,+1.920s,21
19,21,Anthony Davidson,Super Aguri Honda,+2.121s,12
17,22,Rubens Barrichello,Honda,+2.684s,6
