,Position,Driver,Car,Time / Gap,Laps
2,1,Felipe Massa,Ferrari,1:35.392,20
1,2,Kimi Räikkönen,Ferrari,+1.067s,8
23,3,Heikki Kovalainen,McLaren Mercedes,+1.164s,21
7,4,Nico Rosberg,Williams Toyota,+1.186s,23
22,5,Lewis Hamilton,McLaren Mercedes,+1.234s,17
5,6,Fernando Alonso,Renault,+1.630s,18
6,7,Nelson Piquet,Renault,+1.642s,28
4,8,Robert Kubica,Sauber BMW,+1.826s,9
16,9,Jenson Button,Honda,+1.890s,17
11,10,Jarno Trulli,Toyota,+2.148s,24
3,11,Nick Heidfeld,Sauber BMW,+2.257s,17
8,12,Kazuki Nakajima,Williams Toyota,+2.257s,18
17,13,Rubens Barrichello,Honda,+2.384s,20
12,14,Timo Glock,Toyota,+2.390s,27
15,15,Sebastian Vettel,STR Ferrari,+2.827s,26
9,16,David Coulthard,Red Bull Renault,+2.840s,7
10,17,Mark Webber,Red Bull Renault,+3.315s,12
14,18,Sebastien Bourdais,STR Ferrari,+3.406s,25
21,19,Giancarlo Fisichella,Force India Ferrari,+3.654s,21
18,20,Takuma Sato,Super Aguri Honda,+4.786s,11
19,21,Anthony Davidson,Super Aguri Honda,+4.959s,14
20,22,Adrian Sutil,Force India Ferrari,+5.877s,5
