,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:57.351,3
77,2,Valtteri Bottas,Williams Mercedes,+0.710s,7
11,3,Sergio Perez,Force India Mercedes,+1.338s,4
55,4,Carlos Sainz,Toro Rosso Ferrari,+1.449s,9
21,5,Esteban Gutierrez ,Haas Ferrari,+2.175s,7
30,6,Jolyon Palmer,Renault,+2.326s,7
20,7,Kevin Magnussen,Renault,+2.410s,9
94,8,Pascal Wehrlein,MRT Mercedes,+2.613s,8
33,9,Max Verstappen,Toro Rosso Ferrari,+2.799s,6
27,10,Nico Hulkenberg,Force India Mercedes,+2.807s,4
12,11,Felipe Nasr,Sauber Ferrari,+2.846s,8
7,12,Kimi Räikkönen,Ferrari,+3.461s,5
19,13,Felipe Massa,Williams Mercedes,+5.087s,4
88,14,Rio Haryanto,MRT Mercedes,+5.381s,5
22,15,Jenson Button,McLaren Honda,,3
14,16,Fernando Alonso,McLaren Honda,,3
8,17,Romain Grosjean,Haas Ferrari,,4
26,18,Daniil Kvyat,Red Bull Racing TAG Heuer,,4
6,19,Nico Rosberg,Mercedes,,2
3,20,Daniel Ricciardo,Red Bull Racing TAG Heuer,,3
44,21,Lewis Hamilton,Mercedes,,2
9,22,Marcus Ericsson,Sauber Ferrari,,1
