,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:36.335,18
5,2,Sebastian Vettel,Ferrari,+0.593s,20
77,3,Valtteri Bottas,Mercedes,+0.644s,10
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+1.004s,21
2,5,Stoffel Vandoorne,McLaren Honda,+1.017s,26
19,6,Felipe Massa,Williams Mercedes,+1.235s,23
7,7,Kimi Räikkönen,Ferrari,+1.263s,20
31,8,Esteban Ocon,Force India Mercedes,+1.473s,25
11,9,Sergio Perez,Force India Mercedes,+1.526s,20
55,10,Carlos Sainz,Renault,+1.758s,24
20,11,Kevin Magnussen,Haas Ferrari,+2.073s,16
18,12,Lance Stroll,Williams Mercedes,+2.199s,25
27,13,Nico Hulkenberg,Renault,+2.569s,19
39,14,Brendon Hartley,Toro Rosso,+2.932s,28
8,15,Romain Grosjean,Haas Ferrari,+3.001s,17
3,16,Daniel Ricciardo,Red Bull Racing TAG Heuer,+3.031s,14
38,17,Sean Gelael,Toro Rosso,+4.071s,25
9,18,Marcus Ericsson,Sauber Ferrari,+4.113s,19
37,19,Charles Leclerc,Sauber Ferrari,+4.493s,25
14,20,Fernando Alonso,McLaren Honda,,4
