,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:34.668,26
33,2,Max Verstappen,Red Bull Racing TAG Heuer,+0.397s,30
5,3,Sebastian Vettel,Ferrari,+0.524s,11
77,4,Valtteri Bottas,Mercedes,+0.611s,39
3,5,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.795s,24
7,6,Kimi Räikkönen,Ferrari,+0.846s,29
14,7,Fernando Alonso,McLaren Honda,+1.636s,28
19,8,Felipe Massa,Williams Mercedes,+1.792s,30
11,9,Sergio Perez,Force India Mercedes,+1.813s,28
31,10,Esteban Ocon,Force India Mercedes,+1.822s,34
55,11,Carlos Sainz,Renault,+1.861s,30
27,12,Nico Hulkenberg,Renault,+1.866s,18
26,13,Daniil Kvyat,Toro Rosso,+2.093s,40
20,14,Kevin Magnussen,Haas Ferrari,+2.617s,17
2,15,Stoffel Vandoorne,McLaren Honda,+2.795s,31
18,16,Lance Stroll,Williams Mercedes,+3.120s,27
39,17,Brendon Hartley,Toro Rosso,+3.319s,41
94,18,Pascal Wehrlein,Sauber Ferrari,+3.497s,35
9,19,Marcus Ericsson,Sauber Ferrari,+3.594s,22
8,20,Romain Grosjean,Haas Ferrari,+3.719s,26
