,Position,Driver,Car,Time / Gap,Laps
4,1,Jenson Button,McLaren Mercedes,1:26.456,26
8,2,Nico Rosberg,Mercedes,+0.065s,29
3,3,Lewis Hamilton,McLaren Mercedes,+0.577s,31
7,4,Michael Schumacher,Mercedes,+0.607s,21
2,5,Mark Webber,Red Bull Racing Renault,+0.693s,31
6,6,Felipe Massa,Ferrari,+0.884s,37
10,7,Vitaly Petrov,Renault,+1.061s,37
15,8,Paul di Resta,Force India Mercedes,+1.269s,37
17,9,Sergio Perez,Sauber Ferrari,+1.388s,32
14,10,Adrian Sutil,Force India Mercedes,+1.596s,37
5,11,Fernando Alonso,Ferrari,+1.613s,27
18,12,Sebastien Buemi,STR Ferrari,+1.697s,36
9,13,Nick Heidfeld,Renault,+2.019s,35
19,14,Jaime Alguersuari,STR Ferrari,+2.309s,32
12,15,Pastor Maldonado,Williams Cosworth,+2.372s,19
11,16,Rubens Barrichello,Williams Cosworth,+2.490s,20
21,17,Jarno Trulli,Lotus Renault,+2.953s,39
16,18,Kamui Kobayashi,Sauber Ferrari,+3.181s,27
20,19,Heikki Kovalainen,Lotus Renault,+3.825s,37
25,20,Jerome d'Ambrosio,Virgin Cosworth,+4.579s,28
24,21,Timo Glock,Virgin Cosworth,+4.765s,22
22,22,Narain Karthikeyan,HRT Cosworth,+4.864s,29
23,23,Vitantonio Liuzzi,HRT Cosworth,+5.533s,30
