,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:26.037,17
7,2,Michael Schumacher,Mercedes,+0.001s,17
2,3,Mark Webber,Red Bull Racing Renault,+0.367s,16
8,4,Nico Rosberg,Mercedes,+0.383s,19
4,5,Jenson Button,McLaren Mercedes,+0.541s,17
3,6,Lewis Hamilton,McLaren Mercedes,+0.689s,14
10,7,Vitaly Petrov,Renault,+0.718s,20
5,8,Fernando Alonso,Ferrari,+0.782s,12
6,9,Felipe Massa,Ferrari,+0.846s,12
18,10,Sebastien Buemi,STR Ferrari,+1.043s,16
17,11,Sergio Perez,Sauber Ferrari,+1.084s,20
12,12,Pastor Maldonado,Williams Cosworth,+1.218s,18
14,13,Adrian Sutil,Force India Mercedes,+1.281s,19
9,14,Nick Heidfeld,Renault,+1.342s,17
11,15,Rubens Barrichello,Williams Cosworth,+1.491s,19
15,16,Paul di Resta,Force India Mercedes,+1.607s,18
19,17,Jaime Alguersuari,STR Ferrari,+1.687s,15
16,18,Kamui Kobayashi,Sauber Ferrari,+1.939s,19
20,19,Heikki Kovalainen,Lotus Renault,+2.874s,15
21,20,Jarno Trulli,Lotus Renault,+3.660s,17
25,21,Jerome d'Ambrosio,Virgin Cosworth,+5.060s,25
24,22,Timo Glock,Virgin Cosworth,+5.138s,19
23,23,Vitantonio Liuzzi,HRT Cosworth,+5.338s,19
22,24,Narain Karthikeyan,HRT Cosworth,+5.972s,15
