,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:23.620,34
5,2,Sebastian Vettel,Ferrari,+0.547s,35
77,3,Valtteri Bottas,Mercedes,+0.556s,34
7,4,Kimi Räikkönen,Ferrari,+0.905s,30
3,5,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.030s,27
33,6,Max Verstappen,Red Bull Racing TAG Heuer,+1.393s,8
55,7,Carlos Sainz,Toro Rosso,+1.464s,34
8,8,Romain Grosjean,Haas Ferrari,+1.816s,29
27,9,Nico Hulkenberg,Renault,+1.858s,36
26,10,Daniil Kvyat,Toro Rosso,+1.873s,39
11,11,Sergio Perez,Force India Mercedes,+1.971s,35
14,12,Fernando Alonso,McLaren Honda,+2.380s,19
31,13,Esteban Ocon,Force India Mercedes,+2.525s,37
19,14,Felipe Massa,Williams Mercedes,+2.711s,6
9,15,Marcus Ericsson,Sauber Ferrari,+2.878s,29
18,16,Lance Stroll,Williams Mercedes,+2.905s,27
2,17,Stoffel Vandoorne,McLaren Honda,+2.988s,33
94,18,Pascal Wehrlein,Sauber Ferrari,+3.299s,30
20,19,Kevin Magnussen,Haas Ferrari,+3.659s,8
30,20,Jolyon Palmer,Renault,+3.929s,4
