,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:23.380,12
77,2,Valtteri Bottas,Mercedes,+0.479s,12
44,3,Lewis Hamilton,Mercedes,+0.490s,12
7,4,Kimi Räikkönen,Ferrari,+0.608s,10
27,5,Nico Hulkenberg,Renault,+1.683s,10
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.712s,15
8,7,Romain Grosjean,Haas Ferrari,+2.201s,11
55,8,Carlos Sainz,Toro Rosso,+2.568s,11
26,9,Daniil Kvyat,Toro Rosso,+2.669s,11
20,10,Kevin Magnussen,Haas Ferrari,+2.758s,11
19,11,Felipe Massa,Williams Mercedes,+2.857s,15
33,12,Max Verstappen,Red Bull Racing TAG Heuer,+2.889s,7
11,13,Sergio Perez,Force India Mercedes,+3.077s,12
14,14,Fernando Alonso,McLaren Honda,+3.176s,7
2,15,Stoffel Vandoorne,McLaren Honda,+3.319s,9
31,16,Esteban Ocon,Force India Mercedes,+3.723s,16
18,17,Lance Stroll,Williams Mercedes,+3.947s,12
9,18,Marcus Ericsson,Sauber Ferrari,+4.022s,10
30,19,Jolyon Palmer,Renault,+4.940s,12
36,20,Antonio Giovinazzi,Sauber Ferrari,+5.203s,18
