,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:24.220,22
77,2,Valtteri Bottas,Mercedes,+0.583s,25
3,3,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.666s,19
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+1.026s,19
7,5,Kimi Räikkönen,Ferrari,+1.152s,16
5,6,Sebastian Vettel,Ferrari,+1.244s,10
19,7,Felipe Massa,Williams Mercedes,+1.922s,28
8,8,Romain Grosjean,Haas Ferrari,+1.948s,20
27,9,Nico Hulkenberg,Renault,+1.963s,15
11,10,Sergio Perez,Force India Mercedes,+2.056s,29
55,11,Carlos Sainz,Toro Rosso,+2.230s,24
26,12,Daniil Kvyat,Toro Rosso,+2.294s,25
18,13,Lance Stroll,Williams Mercedes,+2.514s,29
14,14,Fernando Alonso,McLaren Honda,+2.896s,18
9,15,Marcus Ericsson,Sauber Ferrari,+3.128s,30
31,16,Esteban Ocon,Force India Mercedes,+3.436s,23
20,17,Kevin Magnussen,Haas Ferrari,+3.447s,20
94,18,Pascal Wehrlein,Sauber Ferrari,+4.319s,22
30,19,Jolyon Palmer,Renault,+4.365s,6
2,20,Stoffel Vandoorne,McLaren Honda,+4.475s,14
