,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:38.125,30
4,2,Lewis Hamilton,McLaren Mercedes,+1.418s,28
5,3,Fernando Alonso,Ferrari,+2.212s,29
3,4,Jenson Button,McLaren Mercedes,+2.403s,29
2,5,Mark Webber,Red Bull Racing Renault,+2.525s,30
6,6,Felipe Massa,Ferrari,+2.841s,26
12,7,Nico Hulkenberg,Force India Mercedes,+2.898s,29
14,8,Kamui Kobayashi,Sauber Ferrari,+2.911s,28
8,9,Nico Rosberg,Mercedes,+3.034s,32
15,10,Sergio Perez,Sauber Ferrari,+3.348s,29
11,11,Paul di Resta,Force India Mercedes,+3.658s,29
16,12,Daniel Ricciardo,STR Ferrari,+3.700s,28
17,13,Jean-Eric Vergne,STR Ferrari,+3.708s,29
9,14,Kimi Räikkönen,Lotus Renault,+3.755s,23
10,15,Romain Grosjean,Lotus Renault,+3.873s,27
18,16,Pastor Maldonado,Williams Renault,+4.414s,30
7,17,Michael Schumacher,Mercedes,+4.463s,25
25,18,Charles Pic,Marussia Cosworth,+5.163s,23
20,19,Heikki Kovalainen,Caterham Renault,+5.318s,28
21,20,Vitaly Petrov,Caterham Renault,+5.397s,23
24,21,Timo Glock,Marussia Cosworth,+6.339s,24
19,22,Bruno Senna,Williams Renault,+6.423s,29
22,23,Pedro de la Rosa,HRT Cosworth,+8.792s,13
23,24,Qing Hua Ma,HRT Cosworth,+10.434s,19
