,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:37.718,17
2,2,Mark Webber,Red Bull Racing Renault,+0.757s,36
5,3,Fernando Alonso,Ferrari,+0.765s,35
4,4,Lewis Hamilton,McLaren Mercedes,+1.030s,31
3,5,Jenson Button,McLaren Mercedes,+1.068s,32
6,6,Felipe Massa,Ferrari,+1.311s,33
8,7,Nico Rosberg,Mercedes,+1.730s,32
19,8,Bruno Senna,Williams Renault,+1.813s,38
14,9,Kamui Kobayashi,Sauber Ferrari,+1.935s,36
7,10,Michael Schumacher,Mercedes,+2.397s,30
9,11,Kimi Räikkönen,Lotus Renault,+2.448s,32
18,12,Pastor Maldonado,Williams Renault,+2.512s,35
10,13,Romain Grosjean,Lotus Renault,+2.568s,32
15,14,Sergio Perez,Sauber Ferrari,+2.608s,35
16,15,Daniel Ricciardo,STR Ferrari,+2.717s,30
17,16,Jean-Eric Vergne,STR Ferrari,+2.798s,32
12,17,Nico Hulkenberg,Force India Mercedes,+2.982s,34
11,18,Paul di Resta,Force India Mercedes,+3.712s,35
20,19,Heikki Kovalainen,Caterham Renault,+4.758s,38
24,20,Timo Glock,Marussia Cosworth,+4.934s,33
21,21,Vitaly Petrov,Caterham Renault,+5.128s,38
25,22,Charles Pic,Marussia Cosworth,+5.820s,38
22,23,Pedro de la Rosa,HRT Cosworth,+6.735s,16
23,24,Narain Karthikeyan,HRT Cosworth,+7.396s,20
