,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:43.033,20
1,2,Max Verstappen,Red Bull Racing RBPT,+0.084s,20
16,3,Charles Leclerc,Ferrari,+0.402s,17
11,4,Sergio Perez,Red Bull Racing RBPT,+0.806s,15
63,5,George Russell,Mercedes,+1.033s,21
55,6,Carlos Sainz,Ferrari,+1.105s,24
31,7,Esteban Ocon,Alpine Renault,+1.703s,24
18,8,Lance Stroll,Aston Martin Aramco Mercedes,+2.188s,12
10,9,Pierre Gasly,AlphaTauri RBPT,+2.225s,24
14,10,Fernando Alonso,Alpine Renault,+2.303s,11
5,11,Sebastian Vettel,Aston Martin Aramco Mercedes,+2.321s,22
3,12,Daniel Ricciardo,McLaren Mercedes,+2.691s,21
77,13,Valtteri Bottas,Alfa Romeo Ferrari,+2.692s,24
20,14,Kevin Magnussen,Haas Ferrari,+2.995s,22
22,15,Yuki Tsunoda,AlphaTauri RBPT,+3.048s,26
23,16,Alexander Albon,Williams Mercedes,+3.086s,20
24,17,Guanyu Zhou,Alfa Romeo Ferrari,+3.375s,25
47,18,Mick Schumacher,Haas Ferrari,+3.568s,23
4,19,Lando Norris,McLaren Mercedes,+3.647s,22
6,20,Nicholas Latifi,Williams Mercedes,+4.059s,18
