,Position,Driver,Car,Time / Gap,Laps
9,1,Mika Hakkinen,McLaren Mercedes,1:22.935,28
3,2,Jacques Villeneuve,Williams Renault,+0.331s,30
4,3,Heinz-Harald Frentzen,Williams Renault,+0.392s,27
16,4,Johnny Herbert,Sauber Petronas,+0.646s,30
7,5,Jean Alesi,Benetton Renault,+0.850s,23
12,6,Giancarlo Fisichella,Jordan Peugeot,+0.948s,27
5,7,Michael Schumacher,Ferrari,+1.197s,27
8,8,Alexander Wurz,Benetton Renault,+1.268s,27
6,9,Eddie Irvine,Ferrari,+1.489s,23
14,10,Jarno Trulli,Prost Mugen Honda,+2.011s,30
11,11,Ralf Schumacher,Jordan Peugeot,+2.013s,17
23,12,Jan Magnussen,Stewart Ford,+2.201s,28
10,13,David Coulthard,McLaren Mercedes,+2.425s,12
19,14,Mika Salo,Tyrrell Ford,+3.100s,27
15,15,Shinji Nakano,Prost Mugen Honda,+3.335s,29
20,16,Ukyo Katayama,Minardi Hart,+3.511s,18
17,17,Norberto Fontana,Sauber Petronas,+3.705s,30
22,18,Rubens Barrichello,Stewart Ford,+3.850s,15
2,19,Pedro Diniz,Arrows Yamaha,+3.862s,30
1,20,Damon Hill,Arrows Yamaha,+3.875s,30
21,21,Tarso Marques,Minardi Hart,+4.131s,28
18,22,Jos Verstappen,Tyrrell Ford,+4.988s,16
