,Position,Driver,Car,Laps,Time,Points
3,1,Jacques Villeneuve,Williams Renault,59,1:28:01.665,10
7,2,Jean Alesi,Benetton Renault,59,+10.205s,6
8,3,Alexander Wurz,Benetton Renault,59,+11.296s,4
10,4,David Coulthard,McLaren Mercedes,59,+31.229s,3
11,5,Ralf Schumacher,Jordan Peugeot,59,+31.880s,2
1,6,Damon Hill,Arrows Yamaha,59,+73.552s,1
12,7,Giancarlo Fisichella,Jordan Peugeot,58,+1 lap,0
14,8,Jarno Trulli,Prost Mugen Honda,58,+1 lap,0
17,9,Norberto Fontana,Sauber Petronas,58,+1 lap,0
21,10,Tarso Marques,Minardi Hart,58,+1 lap,0
15,11,Shinji Nakano,Prost Mugen Honda,57,DNF,0
9,NC,Mika Hakkinen,McLaren Mercedes,52,DNF,0
23,NC,Jan Magnussen,Stewart Ford,50,DNF,0
18,NC,Jos Verstappen,Tyrrell Ford,45,DNF,0
6,NC,Eddie Irvine,Ferrari,44,DNF,0
19,NC,Mika Salo,Tyrrell Ford,44,DNF,0
16,NC,Johnny Herbert,Sauber Petronas,42,DNF,0
5,NC,Michael Schumacher,Ferrari,38,DNF,0
22,NC,Rubens Barrichello,Stewart Ford,37,DNF,0
2,NC,Pedro Diniz,Arrows Yamaha,29,DNF,0
4,NC,Heinz-Harald Frentzen,Williams Renault,0,DNF,0
20,NC,Ukyo Katayama,Minardi Hart,0,DNF,0
