,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:23.178,14
6,2,Juan Pablo Montoya,Williams BMW,+0.299s,19
11,3,Jarno Trulli,Jordan Honda,+0.584s,19
2,4,Rubens Barrichello,Ferrari,+0.650s,19
4,5,David Coulthard,McLaren Mercedes,+0.695s,17
5,6,Ralf Schumacher,Williams BMW,+0.739s,19
16,7,Nick Heidfeld,Sauber Petronas,+1.073s,35
3,8,Mika Hakkinen,McLaren Mercedes,+1.085s,18
19,9,Pedro de la Rosa,Jaguar Cosworth,+1.397s,25
17,10,Kimi Räikkönen,Sauber Petronas,+1.408s,35
18,11,Eddie Irvine,Jaguar Cosworth,+1.464s,24
7,12,Giancarlo Fisichella,Benetton Renault,+1.505s,14
12,13,Jean Alesi,Jordan Honda,+1.750s,10
9,14,Olivier Panis,BAR Honda,+1.812s,27
8,15,Jenson Button,Benetton Renault,+1.884s,12
10,16,Jacques Villeneuve,BAR Honda,+2.080s,16
22,17,Heinz-Harald Frentzen,Prost Acer,+2.422s,20
14,18,Jos Verstappen,Arrows Asiatech,+3.107s,24
15,19,Enrique Bernoldi,Arrows Asiatech,+4.131s,23
23,20,Tomas Enge,Prost Acer,+4.886s,17
20,21,Alex Yoong,Minardi European,,2
21,22,Fernando Alonso,Minardi European,,2
