,Position,Driver,Car,Laps,Time,Points
6,1,Juan Pablo Montoya,Williams BMW,53,1:16:58.493,10
2,2,Rubens Barrichello,Ferrari,53,+5.175s,6
5,3,Ralf Schumacher,Williams BMW,53,+17.335s,4
1,4,Michael Schumacher,Ferrari,53,+24.991s,3
19,5,Pedro de la Rosa,Jaguar Cosworth,53,+74.984s,2
10,6,Jacques Villeneuve,BAR Honda,53,+82.469s,1
17,7,Kimi Räikkönen,Sauber Petronas,53,+83.107s,0
12,8,Jean Alesi,Jordan Honda,52,+1 lap,0
9,9,Olivier Panis,BAR Honda,52,+1 lap,0
7,10,Giancarlo Fisichella,Benetton Renault,52,+1 lap,0
16,11,Nick Heidfeld,Sauber Petronas,52,+1 lap,0
23,12,Tomas Enge,Prost Acer,52,+1 lap,0
21,13,Fernando Alonso,Minardi European,51,+2 laps,0
15,NC,Enrique Bernoldi,Arrows Asiatech,46,DNF,0
20,NC,Alex Yoong,Minardi European,44,DNF,0
22,NC,Heinz-Harald Frentzen,Prost Acer,28,DNF,0
14,NC,Jos Verstappen,Arrows Asiatech,25,DNF,0
3,NC,Mika Hakkinen,McLaren Mercedes,19,DNF,0
18,NC,Eddie Irvine,Jaguar Cosworth,14,DNF,0
4,NC,David Coulthard,McLaren Mercedes,6,DNF,0
8,NC,Jenson Button,Benetton Renault,4,DNF,0
11,NC,Jarno Trulli,Jordan Honda,0,DNF,0
