,Position,Driver,Car,Time / Gap,Laps
5,1,Ralf Schumacher,Williams BMW,1:24.667,43
6,2,Juan Pablo Montoya,Williams BMW,+0.400s,37
1,3,Michael Schumacher,Ferrari,+0.464s,34
19,4,Pedro de la Rosa,Jaguar Cosworth,+0.538s,43
2,5,Rubens Barrichello,Ferrari,+0.644s,39
3,6,Mika Hakkinen,McLaren Mercedes,+0.676s,37
4,7,David Coulthard,McLaren Mercedes,+0.877s,39
16,8,Nick Heidfeld,Sauber Petronas,+1.073s,9
12,9,Jean Alesi,Jordan Honda,+1.182s,37
22,10,Heinz-Harald Frentzen,Prost Acer,+1.193s,37
7,11,Giancarlo Fisichella,Benetton Renault,+1.244s,50
11,12,Jarno Trulli,Jordan Honda,+1.320s,39
8,13,Jenson Button,Benetton Renault,+1.530s,39
9,14,Olivier Panis,BAR Honda,+1.687s,43
10,15,Jacques Villeneuve,BAR Honda,+1.854s,40
17,16,Kimi Räikkönen,Sauber Petronas,+2.034s,4
21,17,Fernando Alonso,Minardi European,+2.305s,34
15,18,Enrique Bernoldi,Arrows Asiatech,+2.550s,44
18,19,Eddie Irvine,Jaguar Cosworth,+2.734s,23
23,20,Tomas Enge,Prost Acer,+2.995s,29
14,21,Jos Verstappen,Arrows Asiatech,+3.233s,18
20,22,Alex Yoong,Minardi European,+3.583s,31
