,Position,Driver,Car,Time / Gap,Laps
7,1,Mika Hakkinen,McLaren Mercedes,1:23.762,29
5,2,Damon Hill,Williams Renault,+0.039s,30
8,3,David Coulthard,McLaren Mercedes,+0.088s,30
11,4,Rubens Barrichello,Jordan Peugeot,+0.214s,28
3,5,Jean Alesi,Benetton Renault,+0.398s,28
9,6,Olivier Panis,Ligier Mugen Honda,+0.405s,28
6,7,Jacques Villeneuve,Williams Renault,+0.495s,30
12,8,Martin Brundle,Jordan Peugeot,+0.508s,29
4,9,Gerhard Berger,Benetton Renault,+0.523s,29
15,10,Heinz-Harald Frentzen,Sauber Ford,+0.823s,30
1,11,Michael Schumacher,Ferrari,+0.995s,21
17,12,Jos Verstappen,Footwork Hart,+1.350s,23
18,13,Ukyo Katayama,Tyrrell Yamaha,+1.560s,29
21,14,Giancarlo Fisichella,Minardi Ford,+1.564s,29
20,15,Pedro Lamy,Minardi Ford,+1.679s,30
19,16,Mika Salo,Tyrrell Yamaha,+1.853s,29
2,17,Eddie Irvine,Ferrari,+1.926s,29
10,18,Pedro Diniz,Ligier Mugen Honda,+2.174s,26
14,19,Johnny Herbert,Sauber Ford,+2.381s,26
23,20,Andrea Montermini,Forti Ford,+4.081s,21
22,21,Luca Badoer,Forti Ford,+4.689s,11
16,22,Ricardo Rosset,Footwork Hart,+4.750s,26
