,Position,Driver,Car,Time / Gap,Laps
5,1,Damon Hill,Williams Renault,1:21.495,28
8,2,David Coulthard,McLaren Mercedes,+0.529s,29
1,3,Michael Schumacher,Ferrari,+0.579s,19
7,4,Mika Hakkinen,McLaren Mercedes,+0.585s,23
15,5,Heinz-Harald Frentzen,Sauber Ford,+0.832s,30
3,6,Jean Alesi,Benetton Renault,+0.835s,28
4,7,Gerhard Berger,Benetton Renault,+1.118s,29
11,8,Rubens Barrichello,Jordan Peugeot,+1.140s,25
6,9,Jacques Villeneuve,Williams Renault,+1.148s,29
2,10,Eddie Irvine,Ferrari,+1.154s,23
12,11,Martin Brundle,Jordan Peugeot,+1.162s,30
18,12,Ukyo Katayama,Tyrrell Yamaha,+1.165s,29
9,13,Olivier Panis,Ligier Mugen Honda,+1.315s,30
19,14,Mika Salo,Tyrrell Yamaha,+1.323s,18
14,15,Johnny Herbert,Sauber Ford,+1.441s,26
17,16,Jos Verstappen,Footwork Hart,+1.555s,25
21,17,Giancarlo Fisichella,Minardi Ford,+2.005s,18
20,18,Pedro Lamy,Minardi Ford,+2.535s,24
10,19,Pedro Diniz,Ligier Mugen Honda,+2.578s,29
23,20,Andrea Montermini,Forti Ford,+3.942s,20
16,21,Ricardo Rosset,Footwork Hart,+4.100s,29
22,22,Luca Badoer,Forti Ford,+4.243s,29
