,Position,Driver,Car,Time
1,1,Jack Brabham,Cooper Climax,1:34.600
4,2,Graham Hill,BRM,1:35.600
2,3,Bruce McLaren,Cooper Climax,1:36.000
6,4,Jo Bonnier,BRM,1:36.200
7,5,Innes Ireland,Lotus Climax,1:36.200
5,6,Dan Gurney,BRM,1:36.600
11,7,Wolfgang von Trips,Ferrari,1:37.000
8,8,Jim Clark,Lotus Climax,1:37.000
12,9,Tony Brooks,Cooper Climax,1:37.600
10,10,Phil Hill,Ferrari,1:37.800
9,11,John Surtees,Lotus Climax,1:38.600
14,12,Olivier  Gendebien,Cooper Climax,1:39.200
18,13,Roy Salvadori,Aston Martin,1:39.400
16,14,Masten Gregory,Cooper Maserati,1:39.800
23,15,Jack  Fairman,Cooper Climax,1:39.800
15,16,Henry Taylor,Cooper Climax,1:40.000
24,17,Lucien Bianchi,Cooper Climax,1:40.200
25,18,Brian  Naylor ,JBW Maserati,1:41.200
3,19,Chuck  Daigh ,Cooper Climax,1:42.400
17,20,Ian Burgess ,Cooper Maserati,1:42.600
19,21,Maurice  Trintignant,Aston Martin,1:43.800
22,22,Keith  Greene ,Cooper Maserati,1:45.800
26,23,David  Piper ,Lotus Climax,2:05.600
21,24,Gino  Munaron ,Cooper Maserati,
