,Position,Driver,Car,Time / Gap,Laps
16,1,Nico Rosberg,Williams Toyota,1:26.053,36
23,2,Rubens Barrichello,Brawn Mercedes,+0.104s,38
9,3,Jarno Trulli,Toyota,+0.297s,42
14,4,Mark Webber,RBR Renault,+0.317s,30
22,5,Jenson Button,Brawn Mercedes,+0.321s,38
10,6,Timo Glock,Toyota,+0.390s,42
17,7,Kazuki Nakajima,Williams Toyota,+0.507s,33
15,8,Sebastian Vettel,RBR Renault,+0.687s,19
20,9,Adrian Sutil,Force India Mercedes,+0.987s,31
3,10,Felipe Massa,Ferrari,+1.011s,35
4,11,Kimi Räikkönen,Ferrari,+1.151s,32
7,12,Fernando Alonso,Renault,+1.179s,28
21,13,Giancarlo Fisichella,Force India Mercedes,+1.229s,32
6,14,Nick Heidfeld,Sauber BMW,+1.264s,34
5,15,Robert Kubica,Sauber BMW,+1.345s,36
11,16,Sebastien Bourdais,STR Ferrari,+1.426s,36
2,17,Heikki Kovalainen,McLaren Mercedes,+1.749s,35
1,18,Lewis Hamilton,McLaren Mercedes,+1.760s,31
8,19,Nelson Piquet,Renault,+1.775s,35
12,20,Sebastien Buemi,STR Ferrari,+2.023s,33
