,Position,Driver,Car,Time / Gap,Laps
16,1,Nico Rosberg,Williams Toyota,1:25.808,21
9,2,Jarno Trulli,Toyota,+0.003s,19
22,3,Jenson Button,Brawn Mercedes,+0.173s,20
3,4,Felipe Massa,Ferrari,+0.212s,17
17,5,Kazuki Nakajima,Williams Toyota,+0.270s,18
23,6,Rubens Barrichello,Brawn Mercedes,+0.540s,19
14,7,Mark Webber,RBR Renault,+0.547s,16
10,8,Timo Glock,Toyota,+0.602s,25
5,9,Robert Kubica,Sauber BMW,+0.706s,18
6,10,Nick Heidfeld,Sauber BMW,+0.747s,19
2,11,Heikki Kovalainen,McLaren Mercedes,+0.844s,13
1,12,Lewis Hamilton,McLaren Mercedes,+0.906s,18
15,13,Sebastian Vettel,RBR Renault,+1.201s,12
20,14,Adrian Sutil,Force India Mercedes,+1.254s,12
11,15,Sebastien Bourdais,STR Ferrari,+1.344s,16
12,16,Sebastien Buemi,STR Ferrari,+1.384s,17
7,17,Fernando Alonso,Renault,+1.549s,18
21,18,Giancarlo Fisichella,Force India Mercedes,+1.684s,20
8,19,Nelson Piquet,Renault,+1.931s,22
4,20,Kimi Räikkönen,Ferrari,+2.993s,5
