,Position,Driver,Car,Time / Gap,Laps
16,1,Nico Rosberg,Williams Toyota,1:26.687,19
17,2,Kazuki Nakajima,Williams Toyota,+0.049s,21
4,3,Kimi Räikkönen,Ferrari,+0.063s,24
23,4,Rubens Barrichello,Brawn Mercedes,+0.539s,21
2,5,Heikki Kovalainen,McLaren Mercedes,+0.766s,15
22,6,Jenson Button,Brawn Mercedes,+0.780s,12
3,7,Felipe Massa,Ferrari,+0.955s,24
10,8,Timo Glock,Toyota,+1.023s,24
20,9,Adrian Sutil,Force India Mercedes,+1.306s,20
7,10,Fernando Alonso,Renault,+1.436s,16
6,11,Nick Heidfeld,Sauber BMW,+1.450s,20
9,12,Jarno Trulli,Toyota,+1.455s,21
5,13,Robert Kubica,Sauber BMW,+1.824s,22
21,14,Giancarlo Fisichella,Force India Mercedes,+1.916s,16
12,15,Sebastien Buemi,STR Ferrari,+2.098s,27
1,16,Lewis Hamilton,McLaren Mercedes,+2.355s,18
14,17,Mark Webber,RBR Renault,+2.394s,7
8,18,Nelson Piquet,Renault,+2.774s,25
11,19,Sebastien Bourdais,STR Ferrari,+2.812s,21
15,20,Sebastian Vettel,RBR Renault,+6.097s,4
