,Position,Driver,Car,Laps,Time,Points
15,1,Alain Prost,Renault,54,1:34:13.913,9
5,2,Nelson Piquet,Brabham BMW,54,+29.720s,6
16,3,Eddie  Cheever,Renault,54,+40.232s,4
27,4,Patrick Tambay,Ferrari,54,+66.880s,3
1,5,Keke Rosberg,Williams Ford,53,+1 lap,2
2,6,Jacques Laffite,Williams Ford,53,+1 lap,1
28,7,Rene Arnoux,Ferrari,53,+1 lap,0
3,8,Michele Alboreto,Tyrrell Ford,53,+1 lap,0
25,9,Jean-Pierre Jarier,Ligier Ford,53,+1 lap,0
29,10,Marc Surer,Arrows Ford,53,+1 lap,0
34,11,Johnny Cecotto,Theodore Ford,52,+2 laps,0
22,12,Andrea de Cesaris,Alfa Romeo,50,+4 laps,0
36,13,Bruno Giacomelli,Toleman Hart,49,DNF,0
26,NC,Raul Boesel,Ligier Ford,47,DNF,0
31,NC,Corrado Fabi,Osella Ford,36,DNF,0
9,NC,Manfred Winkelhock,ATS BMW,36,DNF,0
8,NC,Niki Lauda,McLaren Ford,29,DNF,0
23,NC,Mauro Baldi,Alfa Romeo,28,DNF,0
30,NC,Chico Serra,Arrows Ford,26,DNF,0
33,NC,Roberto Guerrero,Theodore Ford,23,DNF,0
4,NC,Danny Sullivan,Tyrrell Ford,21,DNF,0
11,NC,Elio de Angelis,Lotus Renault,20,DNF,0
6,NC,Riccardo Patrese,Brabham BMW,19,DNF,0
35,NC,Derek Warwick,Toleman Hart,14,DNF,0
12,NC,Nigel Mansell,Lotus Ford,6,DNF,0
7,NC,John Watson,McLaren Ford,3,DNF,0
