,Position,Driver,Car,Time / Gap,Laps
6,1,Ralf Schumacher,Williams Supertec,1:24.507,36
19,2,Jarno Trulli,Prost Peugeot,+0.185s,41
5,3,Alessandro Zanardi,Williams Supertec,+0.316s,46
11,4,Jean Alesi,Sauber Petronas,+0.523s,21
1,5,Mika Hakkinen,McLaren Mercedes,+0.596s,33
18,6,Olivier Panis,Prost Peugeot,+0.631s,33
22,7,Jacques Villeneuve,BAR Supertec,+0.800s,22
2,8,David Coulthard,McLaren Mercedes,+0.840s,36
12,9,Pedro Diniz,Sauber Petronas,+0.881s,42
7,10,Damon Hill,Jordan Mugen Honda,+0.890s,31
16,11,Rubens Barrichello,Stewart Ford,+0.992s,37
17,12,Johnny Herbert,Stewart Ford,+1.044s,37
8,13,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.070s,16
9,14,Giancarlo Fisichella,Benetton Playlife,+1.194s,24
10,15,Alexander Wurz,Benetton Playlife,+1.235s,40
4,16,Eddie Irvine,Ferrari,+1.390s,36
3,17,Mika Salo,Ferrari,+1.424s,39
21,18,Marc Gene,Minardi Ford,+1.562s,27
23,19,Ricardo Zonta,BAR Supertec,+1.674s,29
20,20,Luca Badoer,Minardi Ford,+2.126s,28
14,21,Pedro de la Rosa,Arrows,+3.035s,23
15,22,Toranosuke Takagi,Arrows,+3.424s,33
