,Position,Driver,Car,Time / Gap,Laps
8,1,Heinz-Harald Frentzen,Jordan Mugen Honda,1:23.142,34
2,2,David Coulthard,McLaren Mercedes,+0.270s,27
1,3,Mika Hakkinen,McLaren Mercedes,+0.340s,27
5,4,Alessandro Zanardi,Williams Supertec,+0.579s,31
19,5,Jarno Trulli,Prost Peugeot,+0.691s,35
16,6,Rubens Barrichello,Stewart Ford,+0.695s,18
6,7,Ralf Schumacher,Williams Supertec,+0.721s,27
7,8,Damon Hill,Jordan Mugen Honda,+0.779s,32
17,9,Johnny Herbert,Stewart Ford,+0.829s,32
3,10,Mika Salo,Ferrari,+0.949s,30
18,11,Olivier Panis,Prost Peugeot,+1.098s,33
4,12,Eddie Irvine,Ferrari,+1.188s,29
22,13,Jacques Villeneuve,BAR Supertec,+1.270s,23
10,14,Alexander Wurz,Benetton Playlife,+1.434s,24
12,15,Pedro Diniz,Sauber Petronas,+1.597s,38
11,16,Jean Alesi,Sauber Petronas,+1.628s,23
9,17,Giancarlo Fisichella,Benetton Playlife,+1.853s,22
21,18,Marc Gene,Minardi Ford,+2.453s,24
20,19,Luca Badoer,Minardi Ford,+2.463s,30
23,20,Ricardo Zonta,BAR Supertec,+2.619s,8
14,21,Pedro de la Rosa,Arrows,+3.475s,32
15,22,Toranosuke Takagi,Arrows,+3.489s,19
