,Position,Driver,Car,Laps,Time,Points
2,1,John Surtees,Ferrari,78,2:10:51.800,9
26,2,Bruce McLaren,Cooper Climax,78,+66.000s,6
4,3,Lorenzo Bandini,Ferrari,77,+1 lap,4
20,4,Richie Ginther,BRM,77,+1 lap,3
46,5,Innes Ireland,BRP BRM,77,+1 lap,2
10,6,Mike Spence,Lotus Climax,77,+1 lap,1
12,7,Jo Siffert,Brabham BRM,77,+1 lap,0
30,8,Giancarlo Baghetti,BRM,77,+1 lap,0
6,9,Ludovico Scarfiotti,Ferrari,77,+1 lap,0
16,10,Dan Gurney,Brabham Climax,75,+3 laps,0
22,11,Bob Anderson,Brabham Climax,75,+3 laps,0
34,12,Jo Bonnier,Brabham Climax,74,+4 laps,0
38,13,Peter   Revson,Lotus BRM,72,+6 laps,0
14,14,Jack Brabham,Brabham Climax,59,DNF,0
8,NC,Jim Clark,Lotus Climax,27,DNF,0
50,NC,Mario  de Araujo Cabral ,Derrington-Francis ATS,24,DNF,0
48,NC,Maurice  Trintignant,BRM,21,DNF,0
28,NC,Ronnie Bucknum,Honda,12,DNF,0
40,NC,Mike Hailwood,Lotus BRM,4,DNF,0
18,NC,Graham Hill,BRM,0,DNF,0
