,Position,Driver,Car,Laps,Time,Points
3,1,Jack Brabham,Brabham Repco,15,2:27:03.000,9
7,2,John Surtees,Cooper Maserati,15,+44.400s,6
8,3,Jochen Rindt,Cooper Maserati,15,+152.600s,4
5,4,Graham Hill,BRM,15,+401.400s,3
6,5,Jackie Stewart,BRM,15,+508.900s,2
9,6,Lorenzo Bandini,Ferrari,15,+656.400s,1
12,7,Dan Gurney,Eagle Climax,14,+1 lap,0
34,8,Jean-Pierre Beltoise,Matra Cosworth,14,+1 lap,0
26,9,Hubert  Hahne ,Matra BRM,14,+1 lap,0
33,10,Jo  Schlesser ,Matra Cosworth,14,+1 lap,0
28,11,Hans  Herrmann,,14,+1 lap,0
2,12,Peter  Arundell ,,14,+1 lap,0
15,NC,Mike Spence,Lotus BRM,12,DNF,0
1,NC,Jim Clark,Lotus Climax,11,DNF,0
20,NC,Chris  Lawrence ,Cooper Ferrari,10,DNF,0
11,NC,Ludovico Scarfiotti,Ferrari,9,DNF,0
10,NC,Mike  Parkes ,Ferrari,9,DNF,0
4,NC,Denny Hulme,Brabham Repco,8,DNF,0
31,NC,Pedro Rodriguez,Lotus BRM,7,DNF,0
29,NC,Alan  Rees ,,4,DNF,0
17,NC,Jo Bonnier,Cooper Maserati,4,DNF,0
32,NC,Piers   Courage,Lotus BRM,3,DNF,0
14,NC,Bob Bondurant,BRM,3,DNF,0
25,NC,Kurt  Ahrens ,Brabham Climax,3,DNF,0
19,NC,Bob Anderson,Brabham Climax,2,DNF,0
27,NC,Jacky Ickx,Matra Cosworth,1,DNF,0
16,NC,John  Taylor ,Brabham BRM,0,DNF,0
