,Position,Driver,Car,Time
1,1,Jim Clark,Lotus Climax,8:16.500
7,2,John Surtees,Cooper Maserati,8:18.000
6,3,Jackie Stewart,BRM,8:18.800
11,4,Ludovico Scarfiotti,Ferrari,8:20.200
3,5,Jack Brabham,Brabham Climax,8:20.800
9,6,Lorenzo Bandini,Ferrari,8:21.100
10,7,Mike  Parkes ,Ferrari,8:21.700
12,8,Dan Gurney,Eagle Climax,8:22.800
8,9,Jochen Rindt,Cooper Maserati,8:27.700
5,10,Graham Hill,BRM,8:28.600
14,11,Bob Bondurant,BRM,8:33.000
17,12,Jo Bonnier,Brabham Climax,8:35.200
15,13,Mike Spence,Lotus BRM,8:38.600
19,14,Bob Anderson,Brabham Climax,8:42.500
4,15,Denny Hulme,Brabham Climax,8:49.300
27,16,Jacky Ickx,Matra Cosworth,8:52.000
2,17,Peter  Arundell ,Lotus Climax,8:52.700
34,18,Jean-Pierre Beltoise,Matra Cosworth,9:00.400
33,19,Jo  Schlesser ,Matra Cosworth,9:01.500
31,20,Pedro Rodriguez,Lotus Climax,9:03.000
25,21,Kurt  Ahrens ,Brabham Climax,9:04.700
28,22,Hans  Herrmann,Brabham Climax,9:05.700
32,23,Piers   Courage,Lotus Climax,9:06.000
29,24,Alan  Rees ,Brabham Climax,9:08.400
16,25,John  Taylor ,Brabham BRM,9:08.900
20,26,Chris  Lawrence ,Cooper Ferrari,9:10.900
26,27,Hubert  Hahne ,Matra Cosworth,9:17.000
