,Position,Driver,Car,Time / Gap,Laps
6,1,Mark Webber,RBR Renault,1:24.719,16
8,2,Fernando Alonso,Ferrari,+0.210s,19
3,3,Michael Schumacher,Mercedes,+0.244s,17
5,4,Sebastian Vettel,RBR Renault,+0.403s,19
4,5,Nico Rosberg,Mercedes,+0.647s,16
1,6,Jenson Button,McLaren Mercedes,+0.680s,20
2,7,Lewis Hamilton,McLaren Mercedes,+0.786s,14
14,8,Adrian Sutil,Force India Mercedes,+0.806s,18
7,9,Felipe Massa,Ferrari,+0.830s,20
15,10,Vitantonio Liuzzi,Force India Mercedes,+1.063s,19
9,11,Rubens Barrichello,Williams Cosworth,+1.133s,17
16,12,Sebastien Buemi,STR Ferrari,+1.385s,21
11,13,Robert Kubica,Renault,+1.465s,21
23,14,Kamui Kobayashi,Sauber Ferrari,+1.556s,21
17,15,Jaime Alguersuari,STR Ferrari,+1.649s,17
12,16,Vitaly Petrov,Renault,+1.942s,19
10,17,Nico Hulkenberg,Williams Cosworth,+2.085s,19
22,18,Pedro de la Rosa,Sauber Ferrari,+2.099s,18
19,19,Heikki Kovalainen,Lotus Cosworth,+4.820s,19
18,20,Jarno Trulli,Lotus Cosworth,+5.081s,16
25,21,Lucas di Grassi,Virgin Cosworth,+6.081s,18
24,22,Timo Glock,Virgin Cosworth,+6.395s,12
20,23,Karun Chandhok,HRT Cosworth,+9.615s,11
21,24,Bruno Senna,HRT Cosworth,+11.930s,8
