,Position,Driver,Car,Time / Gap,Laps
2,1,Lewis Hamilton,McLaren Mercedes,1:25.801,13
1,2,Jenson Button,McLaren Mercedes,+0.275s,16
6,3,Mark Webber,RBR Renault,+0.447s,22
3,4,Michael Schumacher,Mercedes,+0.710s,16
12,5,Vitaly Petrov,Renault,+0.931s,26
16,6,Sebastien Buemi,STR Ferrari,+1.031s,29
14,7,Adrian Sutil,Force India Mercedes,+1.033s,22
15,8,Vitantonio Liuzzi,Force India Mercedes,+1.034s,17
9,9,Rubens Barrichello,Williams Cosworth,+1.103s,25
4,10,Nico Rosberg,Mercedes,+1.155s,22
11,11,Robert Kubica,Renault,+1.307s,28
22,12,Pedro de la Rosa,Sauber Ferrari,+1.307s,25
23,13,Kamui Kobayashi,Sauber Ferrari,+1.654s,23
10,14,Nico Hulkenberg,Williams Cosworth,+1.744s,25
8,15,Fernando Alonso,Ferrari,+3.224s,20
5,16,Sebastian Vettel,RBR Renault,+3.333s,19
7,17,Felipe Massa,Ferrari,+3.790s,21
19,18,Heikki Kovalainen,Lotus Cosworth,+4.059s,15
17,19,Jaime Alguersuari,STR Ferrari,+4.709s,43
18,20,Jarno Trulli,Lotus Cosworth,+4.894s,17
24,21,Timo Glock,Virgin Cosworth,+6.316s,9
25,22,Lucas di Grassi,Virgin Cosworth,,2
20,23,Karun Chandhok,HRT Cosworth,,1
