,Position,Driver,Car,Laps,Time,Points
44,1,Lewis Hamilton,Mercedes,56,1:40:25.974,25
6,2,Nico Rosberg,Mercedes,56,+17.313s,18
1,3,Sebastian Vettel,Red Bull Racing Renault,56,+24.534s,15
14,4,Fernando Alonso,Ferrari,56,+35.992s,12
27,5,Nico Hulkenberg,Force India Mercedes,56,+47.199s,10
22,6,Jenson Button,McLaren Mercedes,56,+83.691s,8
19,7,Felipe Massa,Williams Mercedes,56,+85.076s,6
77,8,Valtteri Bottas,Williams Mercedes,56,+85.537s,4
20,9,Kevin Magnussen,McLaren Mercedes,55,+1 lap,2
26,10,Daniil Kvyat,STR Renault,55,+1 lap,1
8,11,Romain Grosjean,Lotus Renault,55,+1 lap,0
7,12,Kimi Räikkönen,Ferrari,55,+1 lap,0
10,13,Kamui Kobayashi,Caterham Renault,55,+1 lap,0
9,14,Marcus Ericsson,Caterham Renault,54,+2 laps,0
4,15,Max Chilton,Marussia Ferrari,54,+2 laps,0
3,NC,Daniel Ricciardo,Red Bull Racing Renault,49,DNF,0
21,NC,Esteban Gutierrez ,Sauber Ferrari,35,DNF,0
99,NC,Adrian Sutil,Sauber Ferrari,32,DNF,0
25,NC,Jean-Eric Vergne,STR Renault,18,DNF,0
17,NC,Jules Bianchi,Marussia Ferrari,8,DNF,0
13,NC,Pastor Maldonado,Lotus Renault,7,DNF,0
11,NC,Sergio Perez,Force India Mercedes,0,DNS,0
